epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,2.242774,0.16,2.188109,0.166667,0.001,29.9523
2,1.863131,0.413333,2.020335,0.28,0.001,4.373
3,1.652578,0.503333,1.793585,0.32,0.001,0.5653
